times, alts, vels, leftVel, rightVel, accels, rollAxisGrav, yawAxisGrav, pitchAxisGrav, rollAxisLin, yawAxisLin, pitchAxisLin, rollAxisGyro, yawAxisGyro, pitchAxisGyro, roll, yaw, pitch, vSPP, encPos, encPosCmd, limit_out, limit_in, encMax, encMin
64452930,25.425,-0.239,0.012,-0.253,0.013928,0.010,0.160,9.800,0.010,0.130,0.010,-0.0022,0.0000,-0.0011,254.688,-0.875,0.062,231.339,-11,0,1,1,240,0,60
64454255,25.425,-0.144,0.022,-0.157,0.013143,0.010,0.160,9.800,-0.020,0.130,0.020,-0.0011,-0.0011,-0.0022,254.688,-0.938,0.062,231.339,-11,0,1,1,240,0,60
64455795,25.328,-0.090,0.072,-0.102,0.012345,0.010,0.160,9.800,0.000,0.110,0.070,0.0000,-0.0011,0.0011,254.688,-0.938,0.062,231.350,-11,0,1,1,240,0,60
64457148,25.328,-0.119,0.031,-0.131,0.011992,0.010,0.160,9.800,0.060,0.070,0.030,0.0000,-0.0044,-0.0011,254.688,-0.938,0.062,231.350,-11,0,1,1,240,0,60
64458450,25.287,-0.170,-0.008,-0.181,0.011252,0.010,0.160,9.800,0.060,0.100,-0.010,-0.0033,0.0000,-0.0011,254.688,-0.938,0.062,231.355,-11,0,1,1,240,0,60
64460044,25.287,-0.211,0.041,-0.221,0.010637,0.010,0.160,9.800,0.050,0.080,0.040,0.0000,0.0000,0.0000,254.688,-0.938,0.062,231.355,-11,0,1,1,240,0,60
64461288,25.287,-0.227,0.101,-0.238,0.011211,0.010,0.160,9.800,0.000,0.070,0.100,-0.0022,0.0011,0.0000,254.688,-0.938,0.062,231.355,-11,0,1,1,240,0,60
64462687,25.157,-0.295,0.001,-0.307,0.012160,0.010,0.160,9.800,-0.050,0.090,0.000,0.0000,-0.0011,-0.0011,254.688,-0.938,0.062,231.370,-11,0,1,1,240,0,60
64464226,25.157,-0.227,0.042,-0.238,0.011281,0.010,0.160,9.800,-0.080,0.110,0.040,-0.0011,-0.0022,0.0011,254.688,-0.938,0.062,231.370,-11,0,1,1,240,0,60
64465641,25.260,-0.103,0.092,-0.115,0.011550,0.010,0.160,9.800,-0.080,0.110,0.090,0.0011,-0.0011,0.0000,254.688,-0.938,0.062,231.358,-11,0,1,1,240,0,60
64467097,25.260,-0.036,0.061,-0.049,0.012707,0.010,0.160,9.800,-0.070,0.070,0.060,0.0000,0.0011,-0.0022,254.688,-0.938,0.062,231.358,-11,0,1,1,240,0,60
64468380,25.260,0.035,-0.009,0.023,0.011902,0.010,0.160,9.800,-0.020,0.070,-0.010,0.0000,-0.0011,-0.0033,254.688,-0.938,0.062,231.358,-11,0,1,1,240,0,60
64469965,25.503,0.209,0.071,0.198,0.010745,0.010,0.160,9.800,0.070,0.050,0.070,-0.0011,0.0000,-0.0011,254.688,-0.938,0.062,231.330,-11,0,1,1,240,0,60
64471114,25.503,0.347,0.081,0.336,0.010755,0.010,0.160,9.800,0.060,0.080,0.080,0.0022,0.0011,0.0000,254.688,-0.938,0.062,231.330,-11,0,1,1,240,0,60
64472466,25.351,0.420,0.021,0.410,0.010616,0.010,0.160,9.800,0.040,0.070,0.020,-0.0022,0.0000,-0.0011,254.688,-0.938,0.062,231.347,-11,0,1,1,240,0,60
64474078,25.351,0.494,0.012,0.485,0.009692,0.010,0.160,9.800,0.030,0.120,0.010,0.0000,0.0011,-0.0022,254.688,-0.938,0.062,231.347,-11,0,1,1,240,0,60
64475374,25.351,0.478,0.022,0.469,0.008925,0.010,0.160,9.800,0.030,0.130,0.020,0.0022,0.0000,-0.0022,254.688,-0.938,0.062,231.347,-11,0,1,1,240,0,60
64476506,25.384,0.472,0.112,0.463,0.009457,0.010,0.160,9.800,-0.010,0.160,0.110,0.0011,0.0011,0.0033,254.688,-0.938,0.062,231.344,-11,0,1,1,240,0,60
64478130,25.384,0.477,-0.018,0.467,0.009505,0.010,0.160,9.800,-0.020,0.140,-0.020,0.0011,0.0000,-0.0011,254.688,-0.938,0.062,231.344,-11,0,1,1,240,0,60
64479432,25.412,0.487,0.022,0.478,0.008836,0.010,0.160,9.800,-0.020,0.120,0.020,0.0022,-0.0033,0.0011,254.688,-0.938,0.062,231.340,-11,0,1,1,240,0,60
64481364,25.412,0.491,0.101,0.482,0.009876,0.010,0.160,9.800,0.020,0.070,0.100,-0.0011,-0.0044,0.0011,254.688,-0.938,0.062,231.340,-11,0,1,1,240,0,60
64482903,25.425,0.473,0.001,0.463,0.010397,0.010,0.160,9.800,0.010,0.050,0.000,-0.0011,-0.0022,0.0000,254.688,-0.938,0.062,231.339,-11,0,1,1,240,0,60
64484367,25.305,0.393,0.041,0.383,0.009817,0.010,0.160,9.800,0.010,0.060,0.040,0.0011,0.0000,-0.0011,254.688,-0.938,0.062,231.353,-11,0,1,1,240,0,60
64485769,25.305,0.350,0.101,0.340,0.010090,0.010,0.160,9.800,-0.020,0.040,0.100,-0.0022,0.0000,-0.0022,254.688,-0.938,0.062,231.353,-11,0,1,1,240,0,60
64487196,25.240,0.277,0.021,0.266,0.010630,0.010,0.160,9.800,-0.040,0.090,0.020,-0.0011,0.0011,-0.0022,254.688,-0.938,0.062,231.360,-11,0,1,1,240,0,60
64488637,25.240,0.184,0.022,0.174,0.009995,0.010,0.160,9.800,-0.080,0.100,0.020,-0.0022,0.0033,-0.0011,254.688,-0.938,0.062,231.360,-11,0,1,1,240,0,60
64490137,25.373,0.147,0.071,0.137,0.009581,0.010,0.160,9.800,-0.050,0.090,0.070,0.0000,0.0022,0.0011,254.688,-0.938,0.062,231.345,-11,0,1,1,240,0,60
64491408,25.373,0.106,0.112,0.095,0.010411,0.010,0.160,9.800,-0.050,0.120,0.110,0.0011,0.0011,-0.0044,254.688,-0.938,0.062,231.345,-11,0,1,1,240,0,60
64492967,25.373,0.084,-0.008,0.074,0.010728,0.010,0.160,9.800,0.000,0.110,-0.010,0.0011,0.0022,-0.0033,254.688,-0.938,0.062,231.345,-11,0,1,1,240,0,60
64494532,25.433,0.085,0.022,0.075,0.009962,0.010,0.160,9.800,0.030,0.110,0.020,0.0011,0.0022,-0.0056,254.688,-0.938,0.062,231.338,-11,0,1,1,240,0,60
64495908,25.433,0.160,0.082,0.150,0.009981,0.010,0.160,9.800,0.050,0.100,0.080,0.0000,0.0011,0.0000,254.688,-0.938,0.062,231.338,-11,0,1,1,240,0,60
64497266,25.508,0.267,0.091,0.256,0.010882,0.010,0.160,9.800,0.030,0.060,0.090,0.0022,0.0000,-0.0011,254.688,-0.938,0.062,231.329,-11,0,1,1,240,0,60
64498751,25.508,0.372,0.042,0.360,0.011647,0.010,0.160,9.800,0.020,0.100,0.040,0.0022,0.0022,-0.0011,254.688,-0.938,0.062,231.329,-11,0,1,1,240,0,60
64500341,25.508,0.429,0.072,0.418,0.011791,0.010,0.160,9.800,0.030,0.130,0.070,0.0033,0.0011,0.0000,254.688,-0.938,0.062,231.329,-11,0,1,1,240,0,60
64501521,25.357,0.419,0.082,0.407,0.011929,0.010,0.160,9.800,0.010,0.110,0.080,0.0011,0.0022,0.0011,254.688,-0.938,0.062,231.347,-11,0,1,1,240,0,60
64503201,25.357,0.390,0.002,0.377,0.012605,0.010,0.160,9.800,-0.030,0.130,0.000,-0.0011,0.0022,-0.0022,254.688,-0.938,0.062,231.347,-11,0,1,1,240,0,60
64504513,25.276,0.323,0.022,0.312,0.011576,0.010,0.160,9.800,-0.050,0.130,0.020,0.0011,-0.0011,0.0011,254.688,-0.938,0.062,231.356,-11,0,1,1,240,0,60
64505917,25.276,0.259,0.072,0.248,0.011449,0.010,0.160,9.800,-0.020,0.110,0.070,-0.0022,-0.0011,0.0011,254.688,-0.938,0.062,231.356,-11,0,1,1,240,0,60
64507304,25.276,0.138,0.061,0.126,0.012068,0.010,0.160,9.800,0.010,0.090,0.060,-0.0011,0.0000,0.0022,254.688,-0.938,0.062,231.356,-11,0,1,1,240,0,60
64508799,25.357,0.047,0.001,0.036,0.011545,0.010,0.160,9.800,0.040,0.070,0.000,0.0011,-0.0022,0.0022,254.688,-0.938,0.062,231.347,-11,0,1,1,240,0,60
64510247,25.357,-0.003,0.081,-0.015,0.011268,0.010,0.160,9.800,0.000,0.050,0.080,-0.0011,0.0022,0.0000,254.688,-0.938,0.062,231.347,-11,0,1,1,240,0,60
64511508,25.364,-0.053,0.081,-0.065,0.011976,0.010,0.160,9.800,0.000,0.050,0.080,0.0011,0.0033,0.0000,254.688,-0.938,0.062,231.346,-11,0,1,1,240,0,60
64513173,25.364,-0.106,0.001,-0.118,0.011963,0.010,0.160,9.800,-0.050,0.090,0.000,0.0000,0.0000,0.0011,254.688,-0.938,0.062,231.346,-11,0,1,1,240,0,60
64514513,25.364,-0.056,0.002,-0.067,0.010820,0.010,0.160,9.800,-0.060,0.120,0.000,-0.0011,0.0000,0.0000,254.688,-0.938,0.062,231.346,-11,0,1,1,240,0,60
64516483,25.296,-0.030,0.082,-0.041,0.010840,0.010,0.160,9.800,-0.030,0.130,0.080,-0.0011,0.0011,0.0000,254.688,-0.938,0.062,231.354,-11,0,1,1,240,0,60
64517912,25.296,-0.065,-0.018,-0.076,0.011189,0.010,0.160,9.800,0.000,0.110,-0.020,-0.0011,0.0011,-0.0022,254.688,-0.938,0.062,231.354,-11,0,1,1,240,0,60
64519432,25.391,-0.059,0.011,-0.069,0.010423,0.010,0.160,9.800,0.020,0.060,0.010,0.0011,0.0000,0.0000,254.688,-0.938,0.062,231.343,-11,0,1,1,240,0,60
64520823,25.391,-0.053,0.091,-0.063,0.009962,0.010,0.160,9.800,0.040,0.060,0.090,-0.0011,0.0000,-0.0011,254.688,-0.938,0.062,231.343,-11,0,1,1,240,0,60
64522269,25.553,0.033,0.081,0.023,0.010221,0.010,0.160,9.800,0.030,0.090,0.080,0.0000,0.0000,0.0000,254.688,-0.938,0.062,231.324,-11,0,1,1,240,0,60
64523692,25.553,0.114,-0.028,0.104,0.009696,0.010,0.160,9.800,0.020,0.100,-0.030,-0.0022,0.0033,0.0022,254.688,-0.938,0.062,231.324,-11,0,1,1,240,0,60
64525248,25.553,0.203,0.042,0.194,0.008894,0.010,0.160,9.800,0.000,0.120,0.040,-0.0011,0.0011,0.0011,254.688,-0.938,0.062,231.324,-11,0,1,1,240,0,60
64526536,25.346,0.202,0.102,0.193,0.009116,0.010,0.160,9.800,-0.050,0.120,0.100,0.0000,0.0000,0.0033,254.688,-0.938,0.062,231.348,-11,0,1,1,240,0,60
64528208,25.346,0.207,-0.029,0.198,0.009567,0.010,0.160,9.800,-0.060,0.070,-0.030,0.0000,0.0022,-0.0022,254.688,-0.938,0.062,231.348,-11,0,1,1,240,0,60
64529534,25.407,0.188,0.061,0.179,0.009124,0.010,0.160,9.800,-0.030,0.080,0.060,0.0000,0.0000,0.0000,254.688,-0.938,0.062,231.341,-11,0,1,1,240,0,60
64530942,25.407,0.166,0.092,0.157,0.009276,0.010,0.160,9.800,-0.040,0.110,0.090,0.0022,0.0011,0.0011,254.688,-0.938,0.062,231.341,-11,0,1,1,240,0,60
64532364,25.407,0.114,0.092,0.104,0.010111,0.010,0.160,9.800,-0.040,0.120,0.090,-0.0056,0.0022,-0.0011,254.688,-0.938,0.062,231.341,-11,0,1,1,240,0,60
64533814,25.453,0.076,0.041,0.066,0.010485,0.010,0.160,9.800,-0.030,0.090,0.040,-0.0011,0.0000,0.0000,254.688,-0.938,0.062,231.336,-11,0,1,1,240,0,60
64535431,25.453,0.090,0.071,0.080,0.010379,0.010,0.160,9.800,-0.010,0.090,0.070,-0.0011,0.0022,0.0011,254.688,-0.938,0.062,231.336,-11,0,1,1,240,0,60
64536648,25.661,0.187,0.071,0.177,0.010563,0.010,0.160,9.800,-0.010,0.090,0.070,-0.0011,0.0022,-0.0011,254.688,-0.938,0.062,231.312,-11,0,1,1,240,0,60
64538345,25.661,0.277,-0.019,0.266,0.010988,0.010,0.160,9.800,0.030,0.080,-0.020,-0.0011,0.0000,0.0011,254.688,-0.938,0.062,231.312,-11,0,1,1,240,0,60
64539667,25.661,0.384,0.031,0.373,0.010245,0.010,0.160,9.800,0.030,0.080,0.030,0.0022,0.0011,0.0000,254.688,-0.938,0.062,231.312,-11,0,1,1,240,0,60
64541611,25.724,0.512,0.072,0.501,0.010794,0.010,0.160,9.800,0.000,0.130,0.070,0.0000,0.0033,-0.0022,254.688,-0.938,0.062,231.304,-11,0,1,1,240,0,60
64543136,25.724,0.663,-0.028,0.652,0.011185,0.010,0.160,9.800,-0.020,0.130,-0.030,0.0000,0.0011,0.0022,254.688,-0.938,0.062,231.304,-11,0,1,1,240,0,60
64544472,25.295,0.630,0.022,0.620,0.010436,0.010,0.160,9.800,-0.020,0.120,0.020,0.0000,0.0022,-0.0011,254.688,-0.938,0.062,231.354,-11,0,1,1,240,0,60
64545870,25.295,0.603,0.082,0.593,0.009916,0.010,0.160,9.800,-0.020,0.100,0.080,0.0011,0.0000,0.0011,254.688,-0.938,0.062,231.354,-11,0,1,1,240,0,60
64547360,25.305,0.523,0.101,0.513,0.010896,0.010,0.160,9.800,-0.050,0.070,0.100,0.0000,0.0011,0.0011,254.688,-0.938,0.062,231.353,-11,0,1,1,240,0,60
64548810,25.305,0.445,0.001,0.433,0.011532,0.010,0.160,9.800,0.000,0.090,0.000,0.0000,-0.0022,-0.0011,254.688,-0.938,0.062,231.353,-11,0,1,1,240,0,60
64550335,25.305,0.332,0.062,0.321,0.011089,0.010,0.160,9.800,0.040,0.110,0.060,0.0011,-0.0022,-0.0022,254.688,-0.938,0.062,231.353,-11,0,1,1,240,0,60
64551548,25.489,0.294,0.072,0.283,0.011289,0.010,0.160,9.800,0.070,0.110,0.070,-0.0011,-0.0011,0.0011,254.688,-0.938,0.062,231.332,-11,0,1,1,240,0,60
64553362,25.489,0.251,-0.019,0.239,0.011552,0.010,0.160,9.800,0.030,0.050,-0.020,-0.0011,0.0000,0.0022,254.688,-0.938,0.062,231.332,-11,0,1,1,240,0,60
64554652,25.475,0.230,0.040,0.219,0.010613,0.010,0.160,9.800,-0.020,0.030,0.040,0.0000,0.0000,0.0011,254.688,-0.938,0.062,231.333,-11,0,1,1,240,0,60
64556061,25.475,0.206,0.102,0.196,0.010310,0.010,0.160,9.800,-0.030,0.110,0.100,-0.0011,-0.0011,0.0011,254.688,-0.938,0.062,231.333,-11,0,1,1,240,0,60
64557569,25.475,0.184,0.092,0.173,0.010802,0.010,0.160,9.800,-0.040,0.120,0.090,-0.0011,0.0022,-0.0033,254.688,-0.938,0.062,231.333,-11,0,1,1,240,0,60
64559078,25.276,0.076,0.012,0.065,0.010678,0.010,0.160,9.800,-0.040,0.140,0.010,0.0022,0.0000,0.0011,254.688,-0.938,0.062,231.356,-11,0,1,1,240,0,60
64560457,25.276,-0.030,0.092,-0.040,0.010524,0.010,0.160,9.800,-0.040,0.110,0.090,0.0011,-0.0022,0.0000,254.688,-0.938,0.062,231.356,-11,0,1,1,240,0,60
64561669,25.198,-0.193,0.082,-0.204,0.011127,0.010,0.160,9.800,-0.010,0.100,0.080,0.0022,-0.0011,0.0000,255.125,-0.938,0.062,231.365,-11,0,1,1,240,0,60
64563342,25.198,-0.354,-0.009,-0.366,0.011654,0.010,0.160,9.800,0.060,0.080,-0.010,-0.0011,-0.0011,0.0000,255.125,-0.938,0.062,231.365,-11,0,1,1,240,0,60
64564663,25.198,-0.472,0.031,-0.483,0.010798,0.010,0.160,9.800,0.050,0.070,0.030,-0.0011,0.0000,0.0011,255.125,-0.938,0.062,231.365,-11,0,1,1,240,0,60
64566068,25.633,-0.408,0.081,-0.419,0.011251,0.010,0.160,9.800,0.040,0.080,0.080,0.0022,-0.0033,0.0011,255.312,-0.938,0.062,231.315,-11,0,1,1,240,0,60
64567619,25.633,-0.277,0.091,-0.290,0.012630,0.010,0.160,9.800,0.040,0.090,0.090,0.0000,0.0000,0.0011,255.312,-0.938,0.062,231.315,-11,0,1,1,240,0,60
64569030,25.295,-0.288,0.042,-0.301,0.012848,0.010,0.160,9.800,0.030,0.120,0.040,-0.0011,0.0011,0.0000,255.312,-0.938,0.062,231.354,-11,0,1,1,240,0,60
64570480,25.295,-0.293,0.062,-0.305,0.012239,0.010,0.160,9.800,0.000,0.100,0.060,-0.0022,0.0033,0.0000,255.312,-0.938,0.062,231.354,-11,0,1,1,240,0,60
64571677,25.295,-0.382,0.082,-0.394,0.012354,0.010,0.160,9.800,-0.080,0.110,0.080,0.0000,-0.0011,0.0022,255.500,-0.938,0.062,231.354,-11,0,1,1,240,0,60
64573211,25.351,-0.446,-0.048,-0.459,0.012126,0.010,0.160,9.800,-0.090,0.100,-0.050,0.0011,-0.0022,0.0022,255.500,-0.938,0.062,231.347,-11,0,1,1,240,0,60
64574579,25.351,-0.486,0.022,-0.497,0.011133,0.010,0.160,9.800,-0.060,0.100,0.020,-0.0011,-0.0011,0.0000,255.500,-0.938,0.062,231.347,-11,0,1,1,240,0,60
64575947,25.117,-0.619,0.091,-0.631,0.011428,0.010,0.160,9.800,-0.060,0.090,0.090,-0.0011,-0.0011,0.0000,255.688,-0.938,0.062,231.375,-11,0,1,1,240,0,60
64577610,25.117,-0.745,0.081,-0.758,0.012720,0.010,0.160,9.800,-0.050,0.070,0.080,0.0000,-0.0011,0.0022,255.688,-0.938,0.062,231.375,-11,0,1,1,240,0,60
64579024,25.117,-0.844,0.031,-0.857,0.012511,0.010,0.160,9.800,-0.040,0.050,0.030,0.0000,-0.0011,0.0011,255.688,-0.938,0.062,231.375,-11,0,1,1,240,0,60
64580493,25.204,-0.898,0.061,-0.909,0.011723,0.010,0.160,9.800,0.010,0.040,0.060,0.0000,-0.0033,-0.0011,255.688,-0.938,0.062,231.364,-11,0,1,1,240,0,60
64581833,25.204,-0.851,0.101,-0.863,0.012021,0.010,0.160,9.800,0.050,0.080,0.100,0.0011,-0.0011,0.0011,255.875,-0.938,0.062,231.364,-11,0,1,1,240,0,60
64583367,25.240,-0.775,-0.038,-0.787,0.011789,0.010,0.160,9.800,0.050,0.100,-0.040,-0.0022,0.0011,-0.0022,255.875,-0.938,0.062,231.360,-11,0,1,1,240,0,60
64584723,25.240,-0.688,0.012,-0.699,0.010561,0.010,0.160,9.800,0.020,0.120,0.010,0.0000,0.0011,0.0033,255.875,-0.938,0.062,231.360,-11,0,1,1,240,0,60
64586623,25.379,-0.498,0.092,-0.509,0.010941,0.010,0.160,9.800,0.000,0.150,0.090,0.0000,0.0011,0.0011,255.875,-0.938,0.062,231.344,-11,0,1,1,240,0,60
64588157,25.379,-0.299,-0.018,-0.311,0.011365,0.010,0.160,9.800,0.000,0.140,-0.020,0.0000,-0.0011,0.0011,255.875,-0.938,0.062,231.344,-11,0,1,1,240,0,60
64589576,25.379,-0.285,0.012,-0.295,0.010532,0.010,0.160,9.800,0.000,0.100,0.010,0.0000,-0.0044,0.0033,255.875,-0.938,0.062,231.344,-11,0,1,1,240,0,60
64590895,25.282,-0.314,0.052,-0.324,0.009610,0.010,0.160,9.800,0.000,0.110,0.050,0.0011,-0.0011,0.0011,256.062,-0.938,0.062,231.355,-11,0,1,1,240,0,60
64592154,25.282,-0.339,0.091,-0.348,0.009566,0.010,0.160,9.800,0.040,0.070,0.090,0.0000,-0.0044,0.0022,256.062,-0.938,0.062,231.355,-11,0,1,1,240,0,60
64593560,25.144,-0.420,-0.019,-0.430,0.009327,0.010,0.160,9.800,0.040,0.080,-0.020,-0.0022,-0.0011,0.0000,256.062,-0.938,0.062,231.371,-11,0,1,1,240,0,60
64594849,25.082,-0.523,0.041,-0.532,0.008617,0.010,0.160,9.800,0.010,0.090,0.040,0.0022,-0.0011,-0.0022,256.062,-0.938,0.062,231.379,-11,0,1,1,240,0,60
64596356,25.082,-0.537,0.081,-0.547,0.009286,0.010,0.160,9.800,-0.050,0.080,0.080,0.0033,0.0011,0.0000,256.375,-0.938,0.062,231.379,-11,0,1,1,240,0,60
64597699,25.331,-0.435,0.081,-0.446,0.010561,0.010,0.160,9.800,-0.080,0.080,0.080,-0.0011,0.0000,0.0000,256.375,-0.938,0.062,231.350,-11,0,1,1,240,0,60
64599204,25.331,-0.336,0.022,-0.347,0.010562,0.010,0.160,9.800,-0.080,0.110,0.020,-0.0022,0.0011,0.0000,256.375,-0.938,0.062,231.350,-11,0,1,1,240,0,60
64600613,25.331,-0.234,0.072,-0.244,0.009792,0.010,0.160,9.800,-0.080,0.140,0.070,0.0011,0.0000,-0.0022,256.375,-0.938,0.062,231.350,-11,0,1,1,240,0,60
64601911,25.193,-0.184,0.082,-0.194,0.010001,0.010,0.160,9.800,-0.050,0.110,0.080,0.0022,0.0022,0.0000,256.438,-0.938,0.062,231.366,-11,0,1,1,240,0,60
64603833,25.193,-0.215,-0.029,-0.225,0.009838,0.010,0.160,9.800,0.020,0.070,-0.030,0.0000,0.0011,0.0000,256.438,-0.938,0.062,231.366,-11,0,1,1,240,0,60
64605383,25.198,-0.242,0.041,-0.251,0.008847,0.010,0.160,9.800,0.070,0.050,0.040,0.0022,0.0011,0.0000,256.438,-0.938,0.062,231.365,-11,0,1,1,240,0,60
64606863,25.198,-0.301,0.081,-0.310,0.009268,0.010,0.160,9.800,0.090,0.090,0.080,-0.0011,0.0011,-0.0022,256.562,-0.938,0.062,231.365,-11,0,1,1,240,0,60
64608357,25.190,-0.362,-0.028,-0.371,0.009844,0.010,0.160,9.800,0.060,0.100,-0.030,0.0022,0.0033,0.0000,256.562,-0.938,0.062,231.366,-11,0,1,1,240,0,60
64609698,25.190,-0.424,0.002,-0.433,0.008676,0.010,0.160,9.800,0.040,0.120,0.000,0.0011,0.0000,0.0000,256.562,-0.938,0.062,231.366,-11,0,1,1,240,0,60
64611072,25.190,-0.293,0.073,-0.302,0.008617,0.010,0.160,9.800,-0.020,0.160,0.070,-0.0011,0.0033,-0.0011,256.750,-0.938,0.062,231.366,-11,0,1,1,240,0,60
64612523,25.295,-0.106,0.093,-0.116,0.009859,0.010,0.160,9.800,-0.100,0.170,0.090,0.0022,-0.0011,-0.0022,256.750,-0.938,0.062,231.354,-11,0,1,1,240,0,60
64613827,25.295,-0.060,0.002,-0.070,0.010057,0.010,0.160,9.800,-0.070,0.120,0.000,-0.0022,-0.0022,-0.0022,256.750,-0.938,0.062,231.354,-11,0,1,1,240,0,60
64615212,25.144,-0.077,0.051,-0.087,0.009524,0.010,0.160,9.800,0.000,0.050,0.050,-0.0022,-0.0022,-0.0022,256.750,-0.938,0.062,231.371,-11,0,1,1,240,0,60
64616894,25.144,-0.089,0.081,-0.099,0.010121,0.010,0.160,9.800,0.010,0.050,0.080,0.0000,-0.0011,0.0033,256.750,-0.938,0.062,231.371,-11,0,1,1,240,0,60
64618375,25.144,-0.072,-0.029,-0.082,0.010356,0.010,0.160,9.800,0.020,0.050,-0.030,0.0022,-0.0022,0.0022,256.750,-0.938,0.062,231.371,-11,0,1,1,240,0,60
64619830,25.055,-0.088,0.011,-0.097,0.009298,0.010,0.160,9.800,0.000,0.050,0.010,0.0000,0.0022,-0.0011,256.750,-0.938,0.062,231.382,-11,0,1,1,240,0,60
64621351,25.055,-0.199,0.091,-0.208,0.008984,0.010,0.160,9.800,-0.070,0.090,0.090,0.0000,0.0022,0.0000,256.938,-0.938,0.062,231.382,-11,0,1,1,240,0,60
64622713,25.186,-0.253,0.061,-0.262,0.009249,0.010,0.160,9.800,-0.070,0.100,0.060,-0.0033,0.0022,0.0011,256.938,-0.938,0.062,231.367,-11,0,1,1,240,0,60
64624036,25.186,-0.310,-0.008,-0.319,0.008940,0.010,0.160,9.800,-0.070,0.100,-0.010,0.0022,0.0022,0.0000,256.938,-0.938,0.062,231.367,-11,0,1,1,240,0,60
64625521,25.186,-0.330,0.092,-0.339,0.008563,0.010,0.160,9.800,-0.010,0.150,0.090,0.0022,0.0022,0.0000,256.938,-0.938,0.062,231.367,-11,0,1,1,240,0,60
64626784,25.172,-0.355,0.102,-0.364,0.009285,0.010,0.160,9.800,0.020,0.140,0.100,-0.0033,0.0000,-0.0022,257.125,-0.938,0.062,231.368,-11,0,1,1,240,0,60
64628180,25.172,-0.363,0.002,-0.373,0.009919,0.010,0.160,9.800,0.050,0.120,0.000,0.0011,0.0000,0.0000,257.125,-0.938,0.062,231.368,-11,0,1,1,240,0,60
64629644,25.020,-0.434,0.022,-0.443,0.009186,0.010,0.160,9.800,0.080,0.090,0.020,0.0022,0.0000,-0.0011,257.125,-0.938,0.062,231.386,-11,0,1,1,240,0,60
64631070,25.020,-0.435,0.062,-0.444,0.009382,0.010,0.160,9.800,0.100,0.090,0.060,-0.0011,0.0011,-0.0011,257.250,-0.938,0.062,231.386,-11,0,1,1,240,0,60
64632191,25.020,-0.425,0.101,-0.435,0.010469,0.010,0.160,9.800,0.020,0.070,0.100,-0.0022,0.0000,-0.0022,257.250,-0.938,0.062,231.386,-11,0,1,1,240,0,60
64633656,24.937,-0.441,-0.029,-0.451,0.010485,0.010,0.160,9.800,-0.010,0.070,-0.030,0.0011,0.0011,-0.0011,257.250,-0.938,0.062,231.395,-11,0,1,1,240,0,60
64635304,24.937,-0.488,0.062,-0.498,0.009558,0.010,0.160,9.800,-0.040,0.120,0.060,0.0000,0.0011,-0.0011,257.250,-0.938,0.062,231.395,-11,0,1,1,240,0,60
64636507,25.102,-0.458,0.102,-0.467,0.009929,0.010,0.160,9.800,-0.050,0.130,0.100,-0.0011,0.0000,0.0000,257.438,-0.938,0.062,231.376,-11,0,1,1,240,0,60
64637838,25.102,-0.484,0.052,-0.494,0.010589,0.010,0.160,9.800,-0.040,0.120,0.050,0.0022,0.0000,0.0000,257.438,-0.938,0.062,231.376,-11,0,1,1,240,0,60
64639211,25.102,-0.539,0.001,-0.549,0.009845,0.010,0.160,9.800,-0.050,0.070,0.000,-0.0011,0.0011,0.0000,257.438,-0.938,0.062,231.376,-11,0,1,1,240,0,60
64640913,25.089,-0.599,0.071,-0.609,0.010075,0.010,0.160,9.800,-0.010,0.060,0.070,-0.0022,0.0011,0.0011,257.438,-0.938,0.062,231.378,-11,0,1,1,240,0,60
64642069,25.089,-0.546,0.081,-0.557,0.011086,0.010,0.160,9.800,0.000,0.070,0.080,0.0000,0.0011,-0.0022,257.438,-0.938,0.062,231.378,-11,0,1,1,240,0,60
64643560,25.117,-0.474,0.001,-0.485,0.010924,0.010,0.160,9.800,0.030,0.070,0.000,0.0000,-0.0011,0.0022,257.438,-0.938,0.062,231.375,-11,0,1,1,240,0,60
64645025,25.179,-0.369,0.032,-0.379,0.010125,0.010,0.160,9.800,0.030,0.100,0.030,0.0011,0.0022,0.0000,257.438,-0.938,0.062,231.367,-11,0,1,1,240,0,60
64646825,25.179,-0.321,0.082,-0.332,0.010792,0.010,0.160,9.800,0.010,0.100,0.080,-0.0022,0.0022,-0.0011,257.688,-0.938,0.062,231.367,-11,0,1,1,240,0,60
64648189,25.047,-0.329,0.082,-0.340,0.011282,0.010,0.160,9.800,-0.010,0.100,0.080,0.0022,0.0033,0.0000,257.688,-0.938,0.062,231.383,-11,0,1,1,240,0,60
64649826,25.047,-0.331,0.032,-0.341,0.010979,0.010,0.160,9.800,0.000,0.110,0.030,-0.0022,0.0011,0.0011,257.688,-0.938,0.062,231.383,-11,0,1,1,240,0,60
64651154,24.965,-0.363,0.071,-0.374,0.010937,0.010,0.160,9.800,0.000,0.090,0.070,0.0000,0.0000,-0.0011,257.688,-0.938,0.062,231.392,-11,0,1,1,240,0,60
64652281,24.965,-0.392,0.072,-0.403,0.011575,0.010,0.160,9.800,0.000,0.140,0.070,0.0000,-0.0022,0.0011,257.688,-0.938,0.062,231.392,-11,0,1,1,240,0,60
